date,country,service,referrer,visits,installs,knownoc,launches,confirmation_displayed,confirmation_rejected,subscribers
2013-03-19,Vietnam,Video,wap p255,2,0,0,0,0,0,0
2013-03-19,Vietnam,Video,wap p155,7,0,0,0,0,0,0
2013-03-19,Yemen,Video,wap p88,85,8,2,8,0,0,1
2013-03-19,Yemen,Video,wap p61,13,3,2,3,0,0,2
2013-03-19,Yemen,Video,wap p42,337,18,2,19,0,0,2
2013-03-19,Yemen,Video,wap p41,10,0,0,0,0,0,0
2013-03-19,Yemen,Video,wap p264,7,0,0,0,0,0,0
2013-03-19,Yemen,Video,wap p255,374,23,5,23,0,0,2
2013-03-19,Yemen,Video,wap p233,76,3,0,2,0,0,0
2013-03-19,Yemen,Video,wap p173,57,2,1,1,0,0,0
2013-03-19,Yemen,Video,wap p155,315,15,6,13,0,0,3
2013-03-19,Yemen,Video,wap p11,34,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p9,167,3,2,3,1,1,2
2013-03-18,Azerbaijan,Ringtone,wap p61,15,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p42,3,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p41,13,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p30,13,4,4,4,0,0,4
2013-03-18,Azerbaijan,Ringtone,wap p264,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p261,11,1,1,1,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p255,269,3,4,4,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p237,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p233,2,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p173,39,3,3,1,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p155,87,2,2,1,0,0,1
2013-03-18,Azerbaijan,Ringtone,wap p152,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,wap p11,6,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,p86,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,p220,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,p200,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Ringtone,P173a,2,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p9,597,6,6,4,0,0,0
2013-03-18,Azerbaijan,Video,wap p61,43,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p42i,3,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p42,6,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p41,45,2,1,2,0,0,2
2013-03-18,Azerbaijan,Video,wap p30,73,4,4,4,0,0,2
2013-03-18,Azerbaijan,Video,wap p264,6,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p261,26,1,1,1,0,0,1
2013-03-18,Azerbaijan,Video,wap p255,960,15,15,12,0,0,7
2013-03-18,Azerbaijan,Video,wap p237,9,1,1,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p233,6,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p222,4,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,wap p173,164,6,6,5,0,0,4
2013-03-18,Azerbaijan,Video,wap p155,670,4,4,4,0,0,2
2013-03-18,Azerbaijan,Video,wap p11,30,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,p86,4,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,p220,4,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,p200,1,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,P173a,8,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,p152,10,1,1,1,0,0,1
2013-03-18,Azerbaijan,Video,p117,3,0,0,0,0,0,0
2013-03-18,Azerbaijan,Video,p11,3,0,0,0,0,0,0
2013-03-18,Iraq,Babelbay,wap p42b,39,2,2,2,0,0,2
2013-03-18,Iraq,Babelbay,wap p260,2554,144,148,127,0,0,75
2013-03-18,Iraq,Babelbay,wap p258b,1,0,0,0,0,0,0
2013-03-18,Iraq,Babelbay,wap p253,100,2,3,2,0,0,2
2013-03-18,Iraq,Babelbay,wap p244b,439,23,24,22,0,0,13
2013-03-18,Iraq,Babelbay,wap p236b,3,0,0,0,0,0,0
2013-03-18,Iraq,Babelbay,wap p233,37,2,2,2,0,0,0
2013-03-18,Iraq,Babelbay,wap p232b,5648,241,246,206,1,1,125
2013-03-18,Iraq,Babelbay,wap p199b,22,1,1,1,0,0,1
2013-03-18,Iraq,Babelbay,wap p155,6740,314,326,268,2,1,144
2013-03-18,Iraq,Babelbay,wap p11,12110,393,392,345,0,0,143
2013-03-18,Iraq,Ringtone,wap p9,9564,419,435,369,7,5,230
2013-03-18,Iraq,Ringtone,wap p61,5,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,wap p41,36,1,1,1,0,0,1
2013-03-18,Iraq,Ringtone,wap p262,156,5,5,4,0,0,3
2013-03-18,Iraq,Ringtone,wap p261,344,27,26,23,1,0,13
2013-03-18,Iraq,Ringtone,wap p255,1214,28,27,24,0,0,8
2013-03-18,Iraq,Ringtone,wap p253,1555,88,87,72,0,0,40
2013-03-18,Iraq,Ringtone,wap p252,2,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,wap p199,70,1,1,1,0,0,1
2013-03-18,Iraq,Ringtone,wap p173,3,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,wap p155,7010,465,479,412,3,3,203
2013-03-18,Iraq,Ringtone,wap p11,2897,83,83,68,1,0,31
2013-03-18,Iraq,Ringtone,UnKnown,18,2,2,1,0,0,1
2013-03-18,Iraq,Ringtone,p86,3,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,p29,1,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,p220,12,1,0,1,1,0,1
2013-03-18,Iraq,Ringtone,p200,19,2,2,1,0,0,1
2013-03-18,Iraq,Ringtone,P173a,13,0,0,0,0,0,0
2013-03-18,Iraq,Ringtone,p116,12,0,0,0,0,0,0
2013-03-18,Iraq,Video,wap p9,4777,182,186,161,2,0,101
2013-03-18,Iraq,Video,wap p61,4,0,0,0,0,0,0
2013-03-18,Iraq,Video,wap p41,16,0,0,0,0,0,0
2013-03-18,Iraq,Video,wap p262,74,2,2,2,0,0,1
2013-03-18,Iraq,Video,wap p261,200,5,5,5,0,0,0
2013-03-18,Iraq,Video,wap p255,649,17,14,14,0,0,8
2013-03-18,Iraq,Video,wap p253,732,34,34,24,0,0,12
2013-03-18,Iraq,Video,wap p199,11,1,1,1,0,0,0
2013-03-18,Iraq,Video,wap p173,2,1,1,1,0,0,0
2013-03-18,Iraq,Video,wap p155,4077,239,247,213,3,0,117
2013-03-18,Iraq,Video,wap p11,1388,38,36,28,0,0,20
2013-03-18,Iraq,Video,p86,1,0,0,0,0,0,0
2013-03-18,Iraq,Video,p252,1,0,0,0,0,0,0
2013-03-18,Iraq,Video,p220,4,0,0,0,0,0,0
2013-03-18,Iraq,Video,p200,10,0,0,0,0,0,0
2013-03-18,Iraq,Video,P173a,4,1,1,1,0,0,1
2013-03-18,Iraq,Video,p116,6,2,1,2,0,0,2
2013-03-18,Jordan,Babelbay,wap p9,217,2,2,2,0,0,1
2013-03-18,Jordan,Babelbay,wap p42b,3,0,0,0,0,0,0
2013-03-18,Jordan,Babelbay,wap p261,16,2,2,2,0,0,0
2013-03-18,Jordan,Babelbay,wap p255,32,0,0,0,0,0,0
2013-03-18,Jordan,Babelbay,wap p253,3,0,0,0,0,0,0
2013-03-18,Jordan,Babelbay,wap p244b,11,0,0,0,0,0,0
2013-03-18,Jordan,Babelbay,wap p232b,3471,241,243,214,2,2,123
2013-03-18,Jordan,Babelbay,wap p173,1,0,0,0,0,0,0
2013-03-18,Jordan,Babelbay,wap p155,1418,69,70,64,0,0,26
2013-03-18,Jordan,Babelbay,wap p11,4,0,0,0,0,0,0
2013-03-18,Jordan,Brain2Train,wap p155,1,0,0,0,0,0,0
2013-03-18,Jordan,Video,wap p9,1336,37,36,30,0,0,16
2013-03-18,Jordan,Video,wap p61,2,0,0,0,0,0,0
2013-03-18,Jordan,Video,wap p261,86,1,1,1,0,0,0
2013-03-18,Jordan,Video,wap p255,214,5,5,4,0,0,3
2013-03-18,Jordan,Video,wap p253,3,0,0,0,0,0,0
2013-03-18,Jordan,Video,wap p173,3,0,0,0,0,0,0
2013-03-18,Jordan,Video,wap p155,5343,321,325,293,3,0,176
2013-03-18,Jordan,Video,wap p11,28,2,2,1,0,0,0
2013-03-18,Jordan,Video,p220,1,0,0,0,0,0,0
2013-03-18,Jordan,Video,p116,1,0,0,0,0,0,0
2013-03-18,Jordan,VIP Games,wap p9,225,1,1,1,0,0,0
2013-03-18,Jordan,VIP Games,wap p261,18,1,1,0,0,0,0
2013-03-18,Jordan,VIP Games,wap p255,59,1,1,1,0,0,0
2013-03-18,Jordan,VIP Games,wap p253,1,0,0,0,0,0,0
2013-03-18,Jordan,VIP Games,wap p155,238,12,12,11,0,0,8
2013-03-18,Jordan,VIP Games,wap p11,7,0,0,0,0,0,0
2013-03-18,Jordan,VIP Games,p116,1,0,0,0,0,0,0
2013-03-18,Kenya,Babelbay,wap p43b,1,0,0,0,0,0,0
2013-03-18,Kenya,Babelbay,wap p173,1,0,0,0,0,0,0
2013-03-18,Kenya,Babelbay,wap p155,2,1,1,1,0,0,1
2013-03-18,Kenya,Video,wap p155,3,2,2,2,0,0,1
2013-03-18,Kenya,Video,wap p11,1,0,0,0,0,0,0
2013-03-18,KSA,Ringtone,wap p9,193,8,8,7,0,0,4
2013-03-18,KSA,Ringtone,wap p61,5,0,0,0,0,0,0
2013-03-18,KSA,Ringtone,wap p30,1,0,0,0,0,0,0
2013-03-18,KSA,Ringtone,wap p253,532,57,57,51,1,1,37
2013-03-18,KSA,Ringtone,wap p238,1,0,0,0,0,0,0
2013-03-18,KSA,Ringtone,wap p155,540,16,16,14,0,0,10
2013-03-18,KSA,Ringtone,wap p152,138,9,9,9,0,0,7
2013-03-18,KSA,Ringtone,wap p11,74,8,8,7,0,0,4
2013-03-18,KSA,Ringtone,p29,1,0,0,0,0,0,0
2013-03-18,KSA,Video,wap p9,11635,243,244,207,1,1,79
2013-03-18,KSA,Video,wap p61,201,13,13,11,0,0,2
2013-03-18,KSA,Video,wap p30,5,0,0,0,0,0,0
2013-03-18,KSA,Video,wap p253,2982,241,244,223,0,0,118
2013-03-18,KSA,Video,wap p238,3095,44,45,37,0,0,16
2013-03-18,KSA,Video,wap p199,1,0,0,0,0,0,0
2013-03-18,KSA,Video,wap p155,27794,447,442,389,5,4,149
2013-03-18,KSA,Video,wap p152,290,14,14,14,0,0,10
2013-03-18,KSA,Video,wap p130,1,0,0,0,0,0,0
2013-03-18,KSA,Video,wap p11,2631,313,310,288,0,0,135
2013-03-18,KSA,Video,UnKnown,1,0,0,0,0,0,0
2013-03-18,KSA,Video,p29,26,4,3,3,0,0,1
2013-03-18,KSA,Video,p208,1,1,0,0,0,0,1
2013-03-18,KSA,Video,p200,3,0,0,0,0,0,0
2013-03-18,KSA,Video,p175,1,0,0,0,0,0,0
2013-03-18,KSA,Video,P173a,2,0,0,0,0,0,0
2013-03-18,KSA,Video,p125,1,0,0,0,0,0,0
2013-03-18,KSA,Video,p117,1,0,0,0,0,0,0
2013-03-18,KSA,Video,p11,1,0,0,0,0,0,0
2013-03-18,Kuwait,Babelbay,wap p155,15,0,1,1,0,0,0
2013-03-18,Kuwait,Ringtone,wap p88,20,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p61,8,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p42,182,7,8,7,0,0,1
2013-03-18,Kuwait,Ringtone,wap p264,4,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p261,61,7,7,7,0,0,3
2013-03-18,Kuwait,Ringtone,wap p255,8,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p253,12,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p173,8,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,wap p155,686,74,74,68,1,0,32
2013-03-18,Kuwait,Ringtone,wap p11,38,7,7,7,0,0,2
2013-03-18,Kuwait,Ringtone,p220,2,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,p200,1,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,p175,1,0,0,0,0,0,0
2013-03-18,Kuwait,Ringtone,p116,1,0,0,0,0,0,0
2013-03-18,Kuwait,Video,wap p88,22,1,1,1,0,0,0
2013-03-18,Kuwait,Video,wap p61,4,0,0,0,0,0,0
2013-03-18,Kuwait,Video,wap p264,3,0,0,0,0,0,0
2013-03-18,Kuwait,Video,wap p261,44,5,5,5,0,0,2
2013-03-18,Kuwait,Video,wap p255,7,1,1,1,0,0,1
2013-03-18,Kuwait,Video,wap p253,15,0,0,0,0,0,0
2013-03-18,Kuwait,Video,wap p173,5,0,0,0,0,0,0
2013-03-18,Kuwait,Video,wap p155,38,1,1,1,0,0,1
2013-03-18,Kuwait,Video,wap p11,16,2,2,2,0,0,2
2013-03-18,Kuwait,Video,p29,1,0,0,0,0,0,0
2013-03-18,Kuwait,Video,p200,2,0,0,0,0,0,0
2013-03-18,Kuwait,Video,p116,1,0,0,0,0,0,0
2013-03-18,Kuwait,VIP Games,wap p155,9,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p88,6,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p61,2,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p42,106,9,9,7,0,0,5
2013-03-18,Kuwait,WallPapers,wap p264,1,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p261,13,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p255,3,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p253,5,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p173,5,0,0,0,0,0,0
2013-03-18,Kuwait,WallPapers,wap p155,23,3,3,3,0,0,1
2013-03-18,Kuwait,WallPapers,wap p11,9,0,0,0,0,0,0
2013-03-18,Norway,Brain2Train,wap p9,54,1,2,2,0,0,1
2013-03-18,Norway,Brain2Train,wap p30,1,0,0,0,0,0,0
2013-03-18,Norway,Brain2Train,wap p264,2,0,0,0,0,0,0
2013-03-18,Norway,Brain2Train,wap p244a,1,0,0,0,0,0,0
2013-03-18,Norway,Brain2Train,wap p232a,35,0,0,0,0,0,0
2013-03-18,Norway,Brain2Train,wap p155,74,5,5,4,0,0,3
2013-03-18,Norway,Brain2Train,wap p152a,12,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p9,768,110,109,96,0,0,56
2013-03-18,Oman,Ringtone,wap p88,27,2,2,2,0,0,1
2013-03-18,Oman,Ringtone,wap p61,1,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p264,3,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p262,11,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p261,18,4,3,4,1,1,3
2013-03-18,Oman,Ringtone,wap p255,4,1,1,1,0,0,1
2013-03-18,Oman,Ringtone,wap p253,190,27,27,23,0,0,10
2013-03-18,Oman,Ringtone,wap p233,170,33,33,30,0,0,22
2013-03-18,Oman,Ringtone,wap p232g,2,1,1,1,0,0,1
2013-03-18,Oman,Ringtone,wap p223,44,8,8,7,0,0,3
2013-03-18,Oman,Ringtone,wap p217,1,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p199,5,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p175,1,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,wap p173,18,2,2,2,0,0,1
2013-03-18,Oman,Ringtone,wap p155,369,58,58,55,0,0,29
2013-03-18,Oman,Ringtone,p220,1,0,0,0,0,0,0
2013-03-18,Oman,Ringtone,p200,1,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p9,1250,173,176,155,0,0,70
2013-03-18,Oman,Video,wap p88,43,1,1,1,0,0,1
2013-03-18,Oman,Video,wap p61,1,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p41h,49,3,3,3,0,0,0
2013-03-18,Oman,Video,wap p264,2,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p261,14,4,4,3,0,0,2
2013-03-18,Oman,Video,wap p255,10,3,3,2,0,0,0
2013-03-18,Oman,Video,wap p253,232,36,36,32,0,0,16
2013-03-18,Oman,Video,wap p233,281,29,30,29,0,0,15
2013-03-18,Oman,Video,wap p232h,829,97,99,91,0,0,48
2013-03-18,Oman,Video,wap p223,104,10,11,11,0,0,8
2013-03-18,Oman,Video,wap p217,2,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p175,2,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p173,20,0,0,0,0,0,0
2013-03-18,Oman,Video,wap p155,1062,122,122,117,1,1,65
2013-03-18,Oman,Video,p29,1,0,0,0,0,0,0
2013-03-18,Oman,Video,p220,1,0,0,0,0,0,0
2013-03-18,Oman,Video,p175,1,0,0,0,0,0,0
2013-03-18,Oman,Video,P173a,3,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p9,131,12,12,10,1,1,6
2013-03-18,Oman,VIP Games,wap p88,7,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p43g,2,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p41g,38,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p30,279,1,1,1,0,0,0
2013-03-18,Oman,VIP Games,wap p264,1,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p262,8,1,1,1,0,0,1
2013-03-18,Oman,VIP Games,wap p261,9,2,2,2,0,0,0
2013-03-18,Oman,VIP Games,wap p255,4,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p253,61,8,8,8,0,0,2
2013-03-18,Oman,VIP Games,wap p233,7,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p232g,3425,51,51,45,0,0,30
2013-03-18,Oman,VIP Games,wap p223,3,1,1,0,0,0,1
2013-03-18,Oman,VIP Games,wap p199,6,0,0,0,0,0,0
2013-03-18,Oman,VIP Games,wap p173,6,1,1,1,0,0,1
2013-03-18,Oman,VIP Games,wap p155,125,6,6,4,0,0,0
2013-03-18,Oman,WallPapers,wap p9,994,117,117,111,0,0,54
2013-03-18,Oman,WallPapers,wap p88,36,1,1,1,0,0,1
2013-03-18,Oman,WallPapers,wap p264,3,2,2,2,0,0,2
2013-03-18,Oman,WallPapers,wap p262,12,1,1,1,0,0,0
2013-03-18,Oman,WallPapers,wap p261,22,4,4,4,0,0,2
2013-03-18,Oman,WallPapers,wap p255,11,0,0,0,0,0,0
2013-03-18,Oman,WallPapers,wap p253,219,35,36,32,2,1,16
2013-03-18,Oman,WallPapers,wap p233,193,34,35,34,0,0,17
2013-03-18,Oman,WallPapers,wap p232g,2,0,0,0,0,0,0
2013-03-18,Oman,WallPapers,wap p223,55,7,8,6,0,0,2
2013-03-18,Oman,WallPapers,wap p217,4,0,0,0,0,0,0
2013-03-18,Oman,WallPapers,wap p199,12,1,1,1,0,0,0
2013-03-18,Oman,WallPapers,wap p175,1,0,0,0,0,0,0
2013-03-18,Oman,WallPapers,wap p173,17,1,1,1,0,0,1
2013-03-18,Oman,WallPapers,wap p155,238,37,37,33,0,0,14
2013-03-18,Qatar,Babelbay,wap p30b,6,1,1,1,0,0,0
2013-03-18,Qatar,Babelbay,wap p258b,72,3,3,3,0,0,0
2013-03-18,Qatar,Babelbay,wap p253,1420,64,64,61,0,0,34
2013-03-18,Qatar,Babelbay,wap p252,69,5,5,5,0,0,0
2013-03-18,Qatar,Babelbay,wap p238b,97,2,2,2,0,0,1
2013-03-18,Qatar,Babelbay,wap p232b,8,1,1,1,0,0,1
2013-03-18,Qatar,Babelbay,wap p223b,2,0,0,0,0,0,0
2013-03-18,Qatar,Babelbay,wap p199b,1,0,0,0,0,0,0
2013-03-18,Qatar,Babelbay,wap p155,1178,21,20,17,0,0,8
2013-03-18,Qatar,Ringtone,wap p9,128,1,2,2,0,0,2
2013-03-18,Qatar,Ringtone,wap p88,271,27,26,23,1,0,11
2013-03-18,Qatar,Ringtone,wap p61,9,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p41,685,24,24,22,0,0,8
2013-03-18,Qatar,Ringtone,wap p30,3,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p261,25,2,2,2,0,0,1
2013-03-18,Qatar,Ringtone,wap p253,41,1,1,1,0,0,1
2013-03-18,Qatar,Ringtone,wap p233,40,3,3,2,0,0,3
2013-03-18,Qatar,Ringtone,wap p217,3,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p199,2,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p190,1,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p175,123,13,10,13,3,2,8
2013-03-18,Qatar,Ringtone,wap p173,4,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p155,319,4,4,4,0,0,3
2013-03-18,Qatar,Ringtone,wap p151,1,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,wap p11,57,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,p29,2,0,0,0,0,0,0
2013-03-18,Qatar,Ringtone,p220,2,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p9,110,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p88,315,15,15,13,0,0,9
2013-03-18,Qatar,Video,wap p61,5,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p42i,2,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p41,735,23,22,20,0,0,14
2013-03-18,Qatar,Video,wap p30,6,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p261,32,1,2,2,0,0,1
2013-03-18,Qatar,Video,wap p253,26,1,1,1,0,0,0
2013-03-18,Qatar,Video,wap p238,3,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p233,53,4,4,4,0,0,3
2013-03-18,Qatar,Video,wap p223,1,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p217,4,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p190,5,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p175,96,6,7,7,0,0,4
2013-03-18,Qatar,Video,wap p173,2,0,0,0,0,0,0
2013-03-18,Qatar,Video,wap p155,304,6,6,6,0,0,3
2013-03-18,Qatar,Video,wap p11,59,2,2,0,0,0,1
2013-03-18,Qatar,Video,p29,3,0,0,0,0,0,0
2013-03-18,Qatar,Video,p220,3,0,0,0,0,0,0
2013-03-18,Qatar,VIP Games,wap p30g,14,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p9,43,1,1,1,0,0,0
2013-03-18,Qatar,WallPapers,wap p88,88,6,6,5,0,0,2
2013-03-18,Qatar,WallPapers,wap p61,1,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p41,286,6,6,4,0,0,2
2013-03-18,Qatar,WallPapers,wap p261,16,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p253,4,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p233,23,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p217,1,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p190,1,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p175,38,2,2,2,0,0,0
2013-03-18,Qatar,WallPapers,wap p173,2,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,wap p155,92,3,2,3,0,0,0
2013-03-18,Qatar,WallPapers,wap p11,25,1,0,0,0,0,0
2013-03-18,Qatar,WallPapers,p29,2,0,0,0,0,0,0
2013-03-18,Qatar,WallPapers,p11,1,0,0,0,0,0,0
2013-03-18,Russia,Ringtone,wap p30,199,36,15,33,0,0,3
2013-03-18,Russia,Ringtone,wap p264,11,0,0,0,0,0,0
2013-03-18,Russia,Ringtone,wap p261,56,5,0,5,0,0,0
2013-03-18,Russia,Ringtone,wap p255,35,0,0,0,0,0,0
2013-03-18,Russia,Ringtone,wap p233,19,0,0,0,0,0,0
2013-03-18,Russia,Ringtone,wap p155,137,2,1,2,0,0,0
2013-03-18,Russia,Ringtone,UnKnown,2,0,0,0,0,0,0
2013-03-18,Russia,Video,wap p233,1,0,0,0,0,0,0
2013-03-18,Russia,Video,wap p155,2,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p9,1,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p88,33,1,2,1,0,0,2
2013-03-18,Sri lanka,Video,wap p61,1,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p42,1,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p41h,86,6,7,6,0,0,5
2013-03-18,Sri lanka,Video,wap p30,416,17,17,14,0,0,11
2013-03-18,Sri lanka,Video,wap p264,6,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p261,7,2,1,2,0,0,0
2013-03-18,Sri lanka,Video,wap p255,596,11,11,10,0,0,3
2013-03-18,Sri lanka,Video,wap p253,1,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p237,8,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p232a,3,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,wap p173,205,8,8,7,0,0,6
2013-03-18,Sri lanka,Video,wap p155,192,6,6,5,0,0,3
2013-03-18,Sri lanka,Video,wap p11,2423,86,79,80,2,1,52
2013-03-18,Sri lanka,Video,p220,4,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,P173a,4,0,0,0,0,0,0
2013-03-18,Sri lanka,Video,p152,2,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p9,4,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p88,188,2,0,2,0,0,0
2013-03-18,Thailand,Video,wap p61,64,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p45,1,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p41,178,1,1,1,0,0,1
2013-03-18,Thailand,Video,wap p30,2294,69,56,66,0,0,36
2013-03-18,Thailand,Video,wap p264,12,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p255,1194,4,1,4,0,0,0
2013-03-18,Thailand,Video,wap p217,1,0,0,0,0,0,0
2013-03-18,Thailand,Video,wap p173,239,20,19,15,0,0,10
2013-03-18,Thailand,Video,wap p155,4262,112,38,103,1,0,18
2013-03-18,Thailand,Video,wap p11,24,4,2,4,0,0,2
2013-03-18,Thailand,Video,p125,2,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,wap p253,9,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,wap p252,624,41,42,41,22,3,20
2013-03-18,UAE,Babelbay,wap p244b,1,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,wap p155,979,31,29,26,7,2,13
2013-03-18,UAE,Babelbay,UnKnown,1,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,p29,8,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,p237,2,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,p208,1,0,0,0,0,0,0
2013-03-18,UAE,Babelbay,p175,4,0,0,0,0,0,0
2013-03-18,UAE,Ringtone,wap p88,20,1,1,1,1,0,1
2013-03-18,UAE,Ringtone,wap p42,23,0,0,0,0,0,0
2013-03-18,UAE,Ringtone,wap p41,108,0,0,0,0,0,0
2013-03-18,UAE,Ringtone,wap p261,6,1,0,1,1,0,1
2013-03-18,UAE,Ringtone,wap p260,1,0,0,0,0,0,0
