Visit,Sub
"12/01/2013 19:19:46"," "
"12/01/2013 19:19:01"," "
"12/01/2013 19:18:52"," "
"12/01/2013 19:18:41"," "
"12/01/2013 19:17:46"," "
"12/01/2013 19:17:46"," "
"12/01/2013 19:16:57"," "
"12/01/2013 19:16:56"," "
"12/01/2013 19:16:56"," "
"12/01/2013 19:16:10"," "
"12/01/2013 19:15:31"," "
"12/01/2013 19:15:30"," "
"12/01/2013 19:15:19"," "
"12/01/2013 19:15:09"," "
"12/01/2013 19:13:54"," "
"12/01/2013 19:13:31"," "
"12/01/2013 19:11:48"," "
"12/01/2013 19:11:25"," "
"12/01/2013 19:11:11"," "
"12/01/2013 19:10:20"," "
"12/01/2013 19:10:20"," "
"12/01/2013 19:10:00"," "
"12/01/2013 19:09:57"," "
"12/01/2013 19:09:19"," "
"12/01/2013 19:09:11"," "
"12/01/2013 19:09:06"," "
"12/01/2013 19:09:06"," "
"12/01/2013 19:08:19"," "
"12/01/2013 19:07:26"," "
"12/01/2013 19:06:35"," "
"12/01/2013 19:06:25"," "
"12/01/2013 19:06:07"," "
"12/01/2013 19:05:56"," "
"12/01/2013 19:04:54"," "
"12/01/2013 19:03:18"," "
"12/01/2013 19:02:47"," "
"12/01/2013 19:02:41"," "
"12/01/2013 19:02:24"," "
"12/01/2013 19:01:54"," "
"12/01/2013 19:01:07"," "
"12/01/2013 19:00:37"," "
"12/01/2013 19:00:28"," "
"12/01/2013 19:00:17"," "
"12/01/2013 18:59:49"," "
"12/01/2013 18:59:34"," "
"12/01/2013 18:59:02"," "
"12/01/2013 18:58:56"," "
"12/01/2013 18:58:22"," "
"12/01/2013 18:58:16"," "
"12/01/2013 18:58:06"," "
"12/01/2013 18:57:36"," "
"12/01/2013 18:56:40"," "
"12/01/2013 18:56:22"," "
"12/01/2013 18:56:10"," "
"12/01/2013 18:55:35"," "
"12/01/2013 18:55:33"," "
"12/01/2013 18:55:10","12/01/2013 18:56:45"
"12/01/2013 18:55:00"," "
"12/01/2013 18:54:58"," "
"12/01/2013 18:52:15"," "
"12/01/2013 18:52:00"," "
"12/01/2013 18:51:46"," "
"12/01/2013 18:51:24"," "
"12/01/2013 18:51:07"," "
"12/01/2013 18:49:47"," "
"12/01/2013 18:49:31"," "
"12/01/2013 18:48:36"," "
"12/01/2013 18:48:32"," "
"12/01/2013 18:48:14"," "
"12/01/2013 18:48:08"," "
"12/01/2013 18:47:39"," "
"12/01/2013 18:46:55"," "
"12/01/2013 18:45:34"," "
"12/01/2013 18:44:52"," "
"12/01/2013 18:44:07"," "
"12/01/2013 18:43:23"," "
"12/01/2013 18:43:19"," "
"12/01/2013 18:43:13"," "
"12/01/2013 18:43:09"," "
"12/01/2013 18:42:48"," "
"12/01/2013 18:42:00"," "
"12/01/2013 18:41:07"," "
"12/01/2013 18:41:00"," "
"12/01/2013 18:40:54"," "
"12/01/2013 18:40:37"," "
"12/01/2013 18:40:00"," "
"12/01/2013 18:39:51"," "
"12/01/2013 18:38:46"," "
"12/01/2013 18:38:32"," "
"12/01/2013 18:38:05"," "
"12/01/2013 18:37:58"," "
"12/01/2013 18:37:40"," "
"12/01/2013 18:37:21"," "
"12/01/2013 18:37:08"," "
"12/01/2013 18:37:06"," "
"12/01/2013 18:36:47"," "
"12/01/2013 18:36:34"," "
"12/01/2013 18:36:26","12/01/2013 18:36:45"
"12/01/2013 18:36:15"," "
"12/01/2013 18:36:05"," "
"12/01/2013 18:35:57"," "
"12/01/2013 18:35:25"," "
"12/01/2013 18:35:00"," "
"12/01/2013 18:34:58"," "
"12/01/2013 18:32:59"," "
"12/01/2013 18:32:30"," "
"12/01/2013 18:32:15","12/01/2013 18:32:53"
"12/01/2013 18:31:46"," "
"12/01/2013 18:31:33"," "
"12/01/2013 18:31:28"," "
"12/01/2013 18:31:08"," "
"12/01/2013 18:30:45"," "
"12/01/2013 18:30:45"," "
"12/01/2013 18:29:33","12/01/2013 18:30:16"
"12/01/2013 18:28:58"," "
"12/01/2013 18:28:36"," "
"12/01/2013 18:28:23"," "
"12/01/2013 18:28:03"," "
"12/01/2013 18:27:38"," "
"12/01/2013 18:27:34"," "
"12/01/2013 18:27:13"," "
"12/01/2013 18:27:09"," "
"12/01/2013 18:26:28"," "
"12/01/2013 18:25:49","12/01/2013 18:26:06"
"12/01/2013 18:25:33"," "
"12/01/2013 18:24:57","12/01/2013 18:25:17"
"12/01/2013 18:24:15"," "
"12/01/2013 18:23:43"," "
"12/01/2013 18:23:40"," "
"12/01/2013 18:23:24","12/01/2013 18:24:07"
"12/01/2013 18:23:19"," "
"12/01/2013 18:22:56"," "
"12/01/2013 18:21:29"," "
"12/01/2013 18:21:07"," "
"12/01/2013 18:20:59"," "
"12/01/2013 18:20:32"," "
"12/01/2013 18:20:14"," "
"12/01/2013 18:19:28"," "
"12/01/2013 18:19:18"," "
"12/01/2013 18:18:39"," "
"12/01/2013 18:18:24"," "
"12/01/2013 18:18:15"," "
"12/01/2013 18:17:40"," "
"12/01/2013 18:17:33"," "
"12/01/2013 18:16:51"," "
"12/01/2013 18:16:44"," "
"12/01/2013 18:16:41"," "
"12/01/2013 18:16:35"," "
"12/01/2013 18:16:32"," "
"12/01/2013 18:15:56"," "
"12/01/2013 18:15:18"," "
"12/01/2013 18:14:51"," "
"12/01/2013 18:14:05"," "
"12/01/2013 18:11:22"," "
"12/01/2013 18:10:32"," "
"12/01/2013 18:09:43"," "
"12/01/2013 18:09:25"," "
"12/01/2013 18:09:02"," "
"12/01/2013 18:08:46"," "
"12/01/2013 18:08:43"," "
"12/01/2013 18:08:41"," "
"12/01/2013 18:07:22"," "
"12/01/2013 18:07:04","12/01/2013 18:08:00"
"12/01/2013 18:06:39"," "
"12/01/2013 18:06:22"," "
"12/01/2013 18:04:51"," "
"12/01/2013 18:04:28"," "
"12/01/2013 18:03:25"," "
"12/01/2013 18:03:15"," "
"12/01/2013 18:02:33"," "
"12/01/2013 18:02:15"," "
"12/01/2013 18:01:52"," "
"12/01/2013 18:01:44"," "
"12/01/2013 18:00:25"," "
"12/01/2013 17:59:40"," "
"12/01/2013 17:59:31"," "
"12/01/2013 17:58:36","12/01/2013 18:13:06"
"12/01/2013 17:58:25"," "
"12/01/2013 17:58:16"," "
"12/01/2013 17:57:40"," "
"12/01/2013 17:57:40"," "
"12/01/2013 17:57:02"," "
"12/01/2013 17:57:00"," "
"12/01/2013 17:56:15"," "
"12/01/2013 17:54:59"," "
"12/01/2013 17:53:50"," "
"12/01/2013 17:53:40"," "
"12/01/2013 17:53:39"," "
"12/01/2013 17:53:39"," "
"12/01/2013 17:50:38"," "
"12/01/2013 17:50:34"," "
"12/01/2013 17:50:09"," "
"12/01/2013 17:49:16"," "
"12/01/2013 17:48:16"," "
"12/01/2013 17:48:06"," "
"12/01/2013 17:47:46","12/01/2013 17:48:09"
"12/01/2013 17:47:40"," "
"12/01/2013 17:45:19"," "
"12/01/2013 17:44:44"," "
"12/01/2013 17:44:39"," "
"12/01/2013 17:44:29"," "
"12/01/2013 17:44:25"," "
"12/01/2013 17:44:23"," "
"12/01/2013 17:44:21"," "
"12/01/2013 17:43:48"," "
"12/01/2013 17:43:12"," "
"12/01/2013 17:42:36"," "
"12/01/2013 17:42:35"," "
"12/01/2013 17:42:29"," "
"12/01/2013 17:41:57"," "
"12/01/2013 17:41:55"," "
"12/01/2013 17:41:23"," "
"12/01/2013 17:41:21"," "
"12/01/2013 17:41:00"," "
"12/01/2013 17:40:45"," "
"12/01/2013 17:40:14"," "
"12/01/2013 17:39:54"," "
"12/01/2013 17:39:54","12/01/2013 17:40:35"
"12/01/2013 17:39:32"," "
"12/01/2013 17:38:55","12/01/2013 17:39:27"
"12/01/2013 17:38:50"," "
"12/01/2013 17:38:48"," "
"12/01/2013 17:37:30"," "
"12/01/2013 17:37:30"," "
"12/01/2013 17:37:08"," "
"12/01/2013 17:36:53"," "
"12/01/2013 17:36:50"," "
"12/01/2013 17:36:23"," "
"12/01/2013 17:35:59"," "
"12/01/2013 17:35:41"," "
"12/01/2013 17:35:22"," "
"12/01/2013 17:35:09"," "
"12/01/2013 17:34:41"," "
"12/01/2013 17:34:31"," "
"12/01/2013 17:33:57"," "
"12/01/2013 17:33:30"," "
"12/01/2013 17:31:42"," "
"12/01/2013 17:31:39"," "
"12/01/2013 17:31:37"," "
"12/01/2013 17:30:30"," "
"12/01/2013 17:30:01"," "
"12/01/2013 17:29:51"," "
"12/01/2013 17:29:48"," "
"12/01/2013 17:29:32"," "
"12/01/2013 17:29:30"," "
"12/01/2013 17:28:57"," "
"12/01/2013 17:28:14"," "
"12/01/2013 17:28:14"," "
"12/01/2013 17:26:54"," "
"12/01/2013 17:26:11"," "
"12/01/2013 17:24:57"," "
"12/01/2013 17:24:37"," "
"12/01/2013 17:23:57"," "
"12/01/2013 17:23:06"," "
"12/01/2013 17:22:39"," "
"12/01/2013 17:22:37"," "
"12/01/2013 17:22:11"," "
"12/01/2013 17:21:49"," "
"12/01/2013 17:20:34"," "
"12/01/2013 17:20:20"," "
"12/01/2013 17:20:14"," "
"12/01/2013 17:19:49"," "
"12/01/2013 17:19:48"," "
"12/01/2013 17:18:48"," "
"12/01/2013 17:18:03"," "
"12/01/2013 17:17:37"," "
"12/01/2013 17:17:30"," "
"12/01/2013 17:17:24"," "
"12/01/2013 17:17:17"," "
"12/01/2013 17:17:17"," "
"12/01/2013 17:17:16"," "
"12/01/2013 17:17:13"," "
"12/01/2013 17:16:01"," "
"12/01/2013 17:14:07"," "
"12/01/2013 17:13:35"," "
"12/01/2013 17:13:14"," "
"12/01/2013 17:12:45"," "
"12/01/2013 17:12:36"," "
"12/01/2013 17:12:30"," "
"12/01/2013 17:12:07"," "
"12/01/2013 17:11:59"," "
"12/01/2013 17:11:51"," "
"12/01/2013 17:11:33"," "
"12/01/2013 17:11:10"," "
"12/01/2013 17:09:56"," "
"12/01/2013 17:09:47"," "
"12/01/2013 17:09:36"," "
"12/01/2013 17:09:34"," "
"12/01/2013 17:09:16"," "
"12/01/2013 17:09:02"," "
"12/01/2013 17:07:28"," "
"12/01/2013 17:07:20"," "
"12/01/2013 17:07:04"," "
"12/01/2013 17:06:57"," "
"12/01/2013 17:06:49"," "
"12/01/2013 17:06:46"," "
"12/01/2013 17:04:56"," "
"12/01/2013 17:04:44"," "
"12/01/2013 17:03:59"," "
"12/01/2013 17:03:07","12/01/2013 17:05:13"
"12/01/2013 17:03:04"," "
"12/01/2013 17:02:54"," "
"12/01/2013 17:02:42"," "
"12/01/2013 17:02:20"," "
"12/01/2013 17:00:49"," "
"12/01/2013 17:00:15"," "
"12/01/2013 17:00:14"," "
"12/01/2013 16:59:57"," "
"12/01/2013 16:59:19"," "
"12/01/2013 16:58:21"," "
"12/01/2013 16:58:01"," "
"12/01/2013 16:57:46"," "
"12/01/2013 16:57:45"," "
"12/01/2013 16:57:20"," "
"12/01/2013 16:56:26","12/01/2013 16:56:37"
"12/01/2013 16:55:53"," "
"12/01/2013 16:55:35"," "
"12/01/2013 16:54:38"," "
"12/01/2013 16:54:26"," "
"12/01/2013 16:52:54"," "
"12/01/2013 16:52:04"," "
"12/01/2013 16:52:00"," "
"12/01/2013 16:51:04"," "
"12/01/2013 16:50:39"," "
"12/01/2013 16:50:01"," "
"12/01/2013 16:49:37"," "
"12/01/2013 16:49:01"," "
"12/01/2013 16:48:58"," "
"12/01/2013 16:48:46"," "
"12/01/2013 16:48:30"," "
"12/01/2013 16:48:04"," "
"12/01/2013 16:47:42"," "
"12/01/2013 16:47:22"," "
"12/01/2013 16:46:58"," "
"12/01/2013 16:46:58"," "
"12/01/2013 16:46:34"," "
"12/01/2013 16:46:09"," "
"12/01/2013 16:45:41"," "
"12/01/2013 16:45:29"," "
"12/01/2013 16:45:21"," "
"12/01/2013 16:45:11"," "
"12/01/2013 16:44:56"," "
"12/01/2013 16:43:21"," "
"12/01/2013 16:43:13"," "
"12/01/2013 16:42:54"," "
"12/01/2013 16:42:08"," "
"12/01/2013 16:42:00"," "
"12/01/2013 16:41:41"," "
"12/01/2013 16:40:23"," "
"12/01/2013 16:39:23","12/01/2013 16:40:24"
"12/01/2013 16:38:07"," "
"12/01/2013 16:37:57"," "
"12/01/2013 16:37:50","12/01/2013 16:38:08"
"12/01/2013 16:37:24"," "
"12/01/2013 16:37:08"," "
"12/01/2013 16:36:59"," "
"12/01/2013 16:36:27"," "
"12/01/2013 16:35:58"," "
"12/01/2013 16:35:27"," "
"12/01/2013 16:35:15"," "
"12/01/2013 16:34:30"," "
"12/01/2013 16:34:14"," "
"12/01/2013 16:33:57"," "
"12/01/2013 16:32:42"," "
"12/01/2013 16:32:04"," "
"12/01/2013 16:32:03"," "
"12/01/2013 16:30:21"," "
"12/01/2013 16:30:21"," "
"12/01/2013 16:30:00"," "
"12/01/2013 16:29:58"," "
"12/01/2013 16:29:32"," "
"12/01/2013 16:29:28"," "
"12/01/2013 16:29:27"," "
"12/01/2013 16:28:48"," "
"12/01/2013 16:28:41"," "
"12/01/2013 16:28:06"," "
"12/01/2013 16:28:04"," "
"12/01/2013 16:27:58"," "
"12/01/2013 16:27:56"," "
"12/01/2013 16:27:06"," "
"12/01/2013 16:26:15"," "
"12/01/2013 16:26:14"," "
"12/01/2013 16:25:58"," "
"12/01/2013 16:25:42"," "
"12/01/2013 16:25:26"," "
"12/01/2013 16:25:19"," "
"12/01/2013 16:24:44"," "
"12/01/2013 16:24:25"," "
"12/01/2013 16:24:14"," "
"12/01/2013 16:23:52"," "
"12/01/2013 16:22:58"," "
"12/01/2013 16:22:37"," "
"12/01/2013 16:22:31"," "
"12/01/2013 16:22:27"," "
"12/01/2013 16:22:02"," "
"12/01/2013 16:22:01"," "
"12/01/2013 16:21:49"," "
"12/01/2013 16:21:26"," "
"12/01/2013 16:21:21"," "
"12/01/2013 16:21:08"," "
"12/01/2013 16:20:18"," "
"12/01/2013 16:19:20"," "
"12/01/2013 16:18:59"," "
"12/01/2013 16:18:51"," "
"12/01/2013 16:18:44"," "
"12/01/2013 16:18:19"," "
"12/01/2013 16:18:04"," "
"12/01/2013 16:16:58"," "
"12/01/2013 16:16:41"," "
"12/01/2013 16:16:36"," "
"12/01/2013 16:15:33"," "
"12/01/2013 16:15:08"," "
"12/01/2013 16:15:07"," "
"12/01/2013 16:14:32"," "
"12/01/2013 16:13:46"," "
"12/01/2013 16:12:50"," "
"12/01/2013 16:12:06"," "
"12/01/2013 16:12:03"," "
"12/01/2013 16:10:44"," "
"12/01/2013 16:10:41"," "
"12/01/2013 16:10:37"," "
"12/01/2013 16:10:08"," "
"12/01/2013 16:09:55"," "
"12/01/2013 16:09:55"," "
"12/01/2013 16:09:12"," "
"12/01/2013 16:09:11"," "
"12/01/2013 16:08:15"," "
"12/01/2013 16:08:09"," "
"12/01/2013 16:08:08"," "
"12/01/2013 16:08:02"," "
"12/01/2013 16:07:54"," "
"12/01/2013 16:07:47"," "
"12/01/2013 16:06:42"," "
"12/01/2013 16:06:10"," "
"12/01/2013 16:05:56"," "
"12/01/2013 16:05:16"," "
"12/01/2013 16:04:54"," "
"12/01/2013 16:04:45"," "
"12/01/2013 16:04:43"," "
"12/01/2013 16:04:26"," "
"12/01/2013 16:03:04"," "
"12/01/2013 16:02:37"," "
"12/01/2013 16:02:14"," "
"12/01/2013 16:01:27"," "
"12/01/2013 16:01:16","12/01/2013 16:03:37"
"12/01/2013 16:00:55"," "
"12/01/2013 16:00:34"," "
"12/01/2013 16:00:28"," "
"12/01/2013 16:00:06"," "
"12/01/2013 15:59:56"," "
"12/01/2013 15:59:50"," "
"12/01/2013 15:59:35"," "
"12/01/2013 15:59:22"," "
"12/01/2013 15:58:58"," "
"12/01/2013 15:58:01"," "
"12/01/2013 15:57:55"," "
"12/01/2013 15:57:54"," "
"12/01/2013 15:57:30"," "
"12/01/2013 15:57:11"," "
"12/01/2013 15:56:33"," "
"12/01/2013 15:56:31"," "
"12/01/2013 15:56:22"," "
"12/01/2013 15:54:56"," "
"12/01/2013 15:54:54"," "
"12/01/2013 15:52:46"," "
"12/01/2013 15:52:36"," "
"12/01/2013 15:50:42"," "
"12/01/2013 15:49:27"," "
"12/01/2013 15:47:39"," "
"12/01/2013 15:47:31"," "
"12/01/2013 15:47:23"," "
"12/01/2013 15:46:10","12/01/2013 15:47:11"
"12/01/2013 15:45:45"," "
"12/01/2013 15:45:44"," "
"12/01/2013 15:45:38"," "
"12/01/2013 15:45:06"," "
"12/01/2013 15:44:58"," "
"12/01/2013 15:44:35"," "
"12/01/2013 15:44:29"," "
"12/01/2013 15:44:08"," "
"12/01/2013 15:43:26"," "
"12/01/2013 15:42:54"," "
"12/01/2013 15:42:52"," "
"12/01/2013 15:42:44"," "
"12/01/2013 15:42:43"," "
"12/01/2013 15:40:31"," "
"12/01/2013 15:40:27"," "
"12/01/2013 15:40:20"," "
"12/01/2013 15:39:54"," "
"12/01/2013 15:39:37","12/01/2013 15:44:31"
"12/01/2013 15:39:28"," "
"12/01/2013 15:39:24"," "
"12/01/2013 15:37:51"," "
"12/01/2013 15:37:45"," "
"12/01/2013 15:36:35"," "
"12/01/2013 15:36:20"," "
"12/01/2013 15:36:15"," "
"12/01/2013 15:35:21"," "
"12/01/2013 15:35:20"," "
"12/01/2013 15:34:47"," "
"12/01/2013 15:34:44"," "
"12/01/2013 15:34:17"," "
"12/01/2013 15:34:06"," "
"12/01/2013 15:34:03"," "
"12/01/2013 15:33:40"," "
"12/01/2013 15:33:26"," "
"12/01/2013 15:32:54"," "
"12/01/2013 15:32:05"," "
"12/01/2013 15:31:27"," "
"12/01/2013 15:30:41"," "
"12/01/2013 15:30:34"," "
"12/01/2013 15:29:08","12/01/2013 15:30:02"
"12/01/2013 15:29:07"," "
"12/01/2013 15:28:49"," "
"12/01/2013 15:28:42"," "
"12/01/2013 15:28:30"," "
"12/01/2013 15:28:28"," "
"12/01/2013 15:28:19"," "
"12/01/2013 15:26:27"," "
"12/01/2013 15:26:25"," "
"12/01/2013 15:26:21","12/01/2013 15:26:53"
"12/01/2013 15:25:59"," "
"12/01/2013 15:25:55"," "
"12/01/2013 15:25:40"," "
"12/01/2013 15:25:39"," "
"12/01/2013 15:25:32"," "
"12/01/2013 15:25:25"," "
"12/01/2013 15:25:25"," "
"12/01/2013 15:25:01"," "
"12/01/2013 15:24:40"," "
"12/01/2013 15:24:19"," "
"12/01/2013 15:24:04"," "
"12/01/2013 15:23:45"," "
"12/01/2013 15:23:42"," "
"12/01/2013 15:23:20"," "
"12/01/2013 15:23:14"," "
"12/01/2013 15:23:11"," "
"12/01/2013 15:23:08"," "
"12/01/2013 15:23:05"," "
"12/01/2013 15:22:56"," "
"12/01/2013 15:20:37"," "
"12/01/2013 15:20:30"," "
"12/01/2013 15:20:21"," "
"12/01/2013 15:20:12"," "
"12/01/2013 15:17:09"," "
"12/01/2013 15:16:45"," "
"12/01/2013 15:16:40"," "
"12/01/2013 15:15:36"," "
"12/01/2013 15:15:27"," "
"12/01/2013 15:15:21","12/01/2013 15:16:06"
"12/01/2013 15:15:05"," "
"12/01/2013 15:15:01"," "
"12/01/2013 15:14:44"," "
"12/01/2013 15:14:43","12/01/2013 15:15:24"
"12/01/2013 15:14:37"," "
"12/01/2013 15:14:13"," "
"12/01/2013 15:14:10"," "
"12/01/2013 15:14:07"," "
"12/01/2013 15:13:28"," "
"12/01/2013 15:13:13"," "
"12/01/2013 15:13:10","12/01/2013 15:13:16"
"12/01/2013 15:12:58"," "
"12/01/2013 15:12:39"," "
"12/01/2013 15:12:27"," "
"12/01/2013 15:12:08"," "
"12/01/2013 15:11:47"," "
"12/01/2013 15:11:44"," "
"12/01/2013 15:11:10"," "
"12/01/2013 15:11:04"," "
"12/01/2013 15:11:03"," "
"12/01/2013 15:10:50"," "
"12/01/2013 15:10:34"," "
"12/01/2013 15:10:21"," "
"12/01/2013 15:09:49"," "
"12/01/2013 15:08:44"," "
"12/01/2013 15:08:22"," "
"12/01/2013 15:07:23"," "
"12/01/2013 15:06:21"," "
"12/01/2013 15:06:05"," "
"12/01/2013 15:05:46"," "
"12/01/2013 15:05:21"," "
"12/01/2013 15:04:00"," "
"12/01/2013 15:03:58"," "
"12/01/2013 15:03:41"," "
"12/01/2013 15:03:10"," "
"12/01/2013 15:03:02"," "
"12/01/2013 15:02:35"," "
"12/01/2013 15:01:56"," "
"12/01/2013 15:01:51"," "
"12/01/2013 15:01:50"," "
"12/01/2013 15:01:48"," "
"12/01/2013 15:01:40"," "
"12/01/2013 15:01:19"," "
"12/01/2013 15:01:06"," "
"12/01/2013 15:01:05"," "
"12/01/2013 15:01:04"," "
"12/01/2013 15:00:39"," "
"12/01/2013 14:59:54"," "
"12/01/2013 14:59:36"," "
"12/01/2013 14:58:51"," "
"12/01/2013 14:58:43"," "
"12/01/2013 14:58:42"," "
"12/01/2013 14:58:21"," "
"12/01/2013 14:58:05"," "
"12/01/2013 14:57:40"," "
"12/01/2013 14:57:31"," "
"12/01/2013 14:56:33"," "
"12/01/2013 14:56:16"," "
"12/01/2013 14:55:33"," "
"12/01/2013 14:55:18"," "
"12/01/2013 14:55:00"," "
"12/01/2013 14:53:57"," "
"12/01/2013 14:53:17"," "
"12/01/2013 14:52:24"," "
"12/01/2013 14:52:20"," "
"12/01/2013 14:51:11"," "
"12/01/2013 14:49:58"," "
"12/01/2013 14:49:08"," "
"12/01/2013 14:48:55"," "
"12/01/2013 14:48:25"," "
"12/01/2013 14:47:56"," "
"12/01/2013 14:46:43"," "
"12/01/2013 14:46:17"," "
"12/01/2013 14:46:08"," "
"12/01/2013 14:45:48"," "
"12/01/2013 14:45:27"," "
"12/01/2013 14:45:14"," "
"12/01/2013 14:45:05"," "
"12/01/2013 14:44:31"," "
"12/01/2013 14:44:16"," "
"12/01/2013 14:43:46"," "
"12/01/2013 14:43:43"," "
"12/01/2013 14:43:18"," "
"12/01/2013 14:41:55"," "
"12/01/2013 14:40:51"," "
"12/01/2013 14:39:38"," "
"12/01/2013 14:39:01"," "
"12/01/2013 14:38:32"," "
"12/01/2013 14:38:08"," "
"12/01/2013 14:37:50"," "
"12/01/2013 14:37:31"," "
"12/01/2013 14:37:18"," "
"12/01/2013 14:36:47"," "
"12/01/2013 14:36:44"," "
"12/01/2013 14:34:22"," "
"12/01/2013 14:33:59"," "
"12/01/2013 14:33:42"," "
"12/01/2013 14:32:42"," "
"12/01/2013 14:31:58"," "
"12/01/2013 14:31:57"," "
"12/01/2013 14:31:10"," "
"12/01/2013 14:30:57"," "
"12/01/2013 14:30:55"," "
"12/01/2013 14:30:33"," "
"12/01/2013 14:29:21"," "
"12/01/2013 14:29:11"," "
"12/01/2013 14:29:03"," "
"12/01/2013 14:28:37"," "
"12/01/2013 14:27:30"," "
"12/01/2013 14:27:15"," "
"12/01/2013 14:27:01"," "
"12/01/2013 14:26:52"," "
"12/01/2013 14:26:46"," "
"12/01/2013 14:26:45"," "
"12/01/2013 14:26:23"," "
"12/01/2013 14:26:09"," "
"12/01/2013 14:25:43"," "
"12/01/2013 14:24:34"," "
"12/01/2013 14:24:11"," "
"12/01/2013 14:24:08"," "
"12/01/2013 14:24:07"," "
"12/01/2013 14:23:55"," "
"12/01/2013 14:23:46"," "
"12/01/2013 14:23:36"," "
"12/01/2013 14:22:28"," "
"12/01/2013 14:21:58"," "
"12/01/2013 14:21:52"," "
"12/01/2013 14:21:15"," "
"12/01/2013 14:21:07","12/01/2013 14:22:10"
"12/01/2013 14:19:53"," "
"12/01/2013 14:19:52"," "
"12/01/2013 14:19:36"," "
"12/01/2013 14:19:17"," "
"12/01/2013 14:19:03"," "
"12/01/2013 14:18:52"," "
"12/01/2013 14:18:31"," "
"12/01/2013 14:18:31"," "
"12/01/2013 14:18:29"," "
"12/01/2013 14:18:24"," "
"12/01/2013 14:18:01"," "
"12/01/2013 14:17:49"," "
"12/01/2013 14:17:43"," "
"12/01/2013 14:16:42"," "
"12/01/2013 14:16:40"," "
"12/01/2013 14:15:59"," "
"12/01/2013 14:15:32"," "
"12/01/2013 14:15:23"," "
"12/01/2013 14:15:00"," "
"12/01/2013 14:14:43"," "
"12/01/2013 14:14:34"," "
"12/01/2013 14:14:30"," "
"12/01/2013 14:13:30"," "
"12/01/2013 14:13:22"," "
"12/01/2013 14:13:22"," "
"12/01/2013 14:13:15"," "
"12/01/2013 14:13:00"," "
"12/01/2013 14:12:50"," "
"12/01/2013 14:12:40"," "
"12/01/2013 14:12:30"," "
"12/01/2013 14:12:05"," "
"12/01/2013 14:12:05"," "
"12/01/2013 14:12:03"," "
"12/01/2013 14:11:36"," "
"12/01/2013 14:11:35","12/01/2013 14:12:24"
"12/01/2013 14:11:30"," "
"12/01/2013 14:11:20"," "
"12/01/2013 14:11:14"," "
"12/01/2013 14:11:00"," "
"12/01/2013 14:10:49"," "
"12/01/2013 14:10:40"," "
"12/01/2013 14:10:04"," "
"12/01/2013 14:09:59"," "
"12/01/2013 14:09:42"," "
"12/01/2013 14:09:42"," "
"12/01/2013 14:09:33"," "
"12/01/2013 14:09:19"," "
"12/01/2013 14:09:09"," "
"12/01/2013 14:07:57"," "
"12/01/2013 14:07:08"," "
"12/01/2013 14:06:35"," "
"12/01/2013 14:06:31"," "
"12/01/2013 14:06:14"," "
"12/01/2013 14:06:11"," "
"12/01/2013 14:06:01"," "
"12/01/2013 14:05:39"," "
"12/01/2013 14:05:18"," "
"12/01/2013 14:04:18"," "
"12/01/2013 14:03:22"," "
"12/01/2013 14:03:15"," "
"12/01/2013 14:03:10"," "
"12/01/2013 14:02:39"," "
"12/01/2013 14:01:30"," "
"12/01/2013 14:01:26"," "
"12/01/2013 14:00:41"," "
"12/01/2013 13:58:59"," "
"12/01/2013 13:58:58"," "
"12/01/2013 13:58:55"," "
"12/01/2013 13:57:49"," "
"12/01/2013 13:57:43"," "
"12/01/2013 13:57:11"," "
"12/01/2013 13:56:58"," "
"12/01/2013 13:56:31","12/01/2013 13:56:40"
"12/01/2013 13:55:59"," "
"12/01/2013 13:55:24"," "
"12/01/2013 13:54:41"," "
"12/01/2013 13:54:24"," "
"12/01/2013 13:54:12"," "
"12/01/2013 13:53:36"," "
"12/01/2013 13:53:11"," "
"12/01/2013 13:53:11"," "
"12/01/2013 13:53:02"," "
"12/01/2013 13:52:36"," "
"12/01/2013 13:50:48"," "
"12/01/2013 13:50:44"," "
"12/01/2013 13:50:01"," "
"12/01/2013 13:49:25"," "
"12/01/2013 13:48:01"," "
"12/01/2013 13:47:30"," "
"12/01/2013 13:46:49"," "
"12/01/2013 13:46:35"," "
"12/01/2013 13:46:02"," "
"12/01/2013 13:45:57"," "
"12/01/2013 13:45:55"," "
"12/01/2013 13:45:39"," "
"12/01/2013 13:45:32"," "
"12/01/2013 13:45:19"," "
"12/01/2013 13:44:51"," "
"12/01/2013 13:44:46"," "
"12/01/2013 13:44:37"," "
"12/01/2013 13:43:59"," "
"12/01/2013 13:43:14"," "
"12/01/2013 13:42:29"," "
"12/01/2013 13:42:04"," "
"12/01/2013 13:42:04"," "
"12/01/2013 13:41:40"," "
"12/01/2013 13:41:32"," "
"12/01/2013 13:41:09"," "
"12/01/2013 13:40:40"," "
"12/01/2013 13:40:22"," "
"12/01/2013 13:40:17"," "
"12/01/2013 13:40:02"," "
"12/01/2013 13:39:34"," "
"12/01/2013 13:38:42"," "
"12/01/2013 13:38:35"," "
"12/01/2013 13:38:26"," "
"12/01/2013 13:38:24"," "
"12/01/2013 13:37:50"," "
"12/01/2013 13:37:01"," "
"12/01/2013 13:35:55"," "
"12/01/2013 13:35:47"," "
"12/01/2013 13:35:34"," "
"12/01/2013 13:35:24"," "
"12/01/2013 13:35:06"," "
"12/01/2013 13:33:45"," "
"12/01/2013 13:33:30"," "
